Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Writing Code for Scientific Software,Applied Computer Science for GGOS Observatories,,,,10.1007/978-3-319-40139-3_2,Alexander N. J. Neidhardt,2017,https://link.springer.com/chapter/10.1007/978-3-319-40139-3_2,Chapter
Computing Exact Loop Bounds for Bounded Program Verification,"Dependable Software Engineering. Theories, Tools, and Applications",,,,10.1007/978-3-319-69483-2_9,Tianhai LiuShmuel TyszberowiczBernhard BeckertMana Taghdiri,2017,https://link.springer.com/chapter/10.1007/978-3-319-69483-2_9,Conference paper
Quick Reference: Graphics Programs: Resources,Practical Web Design for Absolute Beginners,,,,10.1007/978-1-4842-1993-5_41,Adrian W. West,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1993-5_41,Chapter
Data Exchange with JSON,PHP and MySQL Recipes,,,,10.1007/978-1-4842-0605-8_15,Frank M. Kromann,2016,https://link.springer.com/chapter/10.1007/978-1-4842-0605-8_15,Chapter
Designing a Drop-Down Menu,Practical Web Design for Absolute Beginners,,,,10.1007/978-1-4842-1993-5_26,Adrian W. West,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1993-5_26,Chapter
Data Access in HMAD,Beginning Hybrid Mobile Application Development,,,,10.1007/978-1-4842-1314-8_6,Mahesh Panhale,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1314-8_6,Chapter
The /authors API Resource,Lumen Programming Guide,,,,10.1007/978-1-4842-2187-7_10,Paul Redmond,2016,https://link.springer.com/chapter/10.1007/978-1-4842-2187-7_10,Chapter
Creating Multi-row Menus and Picture Galleries,Practical Web Design for Absolute Beginners,,,,10.1007/978-1-4842-1993-5_34,Adrian W. West,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1993-5_34,Chapter
System Software,PHP Beyond the Web,,,,10.1007/978-1-4842-2481-6_6,Rob Aley,2016,https://link.springer.com/chapter/10.1007/978-1-4842-2481-6_6,Chapter
"The Web from Freshman to Senior in 20+ Years (that is, A Short History of the Web)",The Web at Graduation and Beyond,,,,10.1007/978-3-319-60161-8_1,Gottfried VossenFrank SchönthalerStuart Dillon,2017,https://link.springer.com/chapter/10.1007/978-3-319-60161-8_1,Chapter
Using a PHP Script to Manage a MySQL Database,Web Programming with PHP and MySQL,,,,10.1007/978-3-319-22659-0_15,Max Bramer,2015,https://link.springer.com/chapter/10.1007/978-3-319-22659-0_15,Chapter
Surveillance Data Secure Transmissions,Introduction to Intelligent Surveillance,,,,10.1007/978-3-319-60228-8_3,Wei Qi Yan,2017,https://link.springer.com/chapter/10.1007/978-3-319-60228-8_3,Chapter
Responding to Errors,Lumen Programming Guide,,,,10.1007/978-1-4842-2187-7_6,Paul Redmond,2016,https://link.springer.com/chapter/10.1007/978-1-4842-2187-7_6,Chapter
Create a Tab Menu,Practical Web Design for Absolute Beginners,,,,10.1007/978-1-4842-1993-5_25,Adrian W. West,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1993-5_25,Chapter
Nucleotide Analysis,Bioinformatics - A Student's Companion,,,,10.1007/978-981-10-1857-2_1,Kalibulla Syed IbrahimGuruswami GurusubramanianZothansangaRavi Prakash YadavNachimuthu Senthil KumarShunmugiah Karutha PandianProbodh BorahSurender Mohan,2017,https://link.springer.com/chapter/10.1007/978-981-10-1857-2_1,Chapter
"Interfaces, Platforms, Containers, and Three-Tier Programming",Learn PHP 7,,,,10.1007/978-1-4842-1730-6_2,Steve Prettyman,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1730-6_2,Chapter
Using Color Effectively,Practical Web Design for Absolute Beginners,,,,10.1007/978-1-4842-1993-5_9,Adrian W. West,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1993-5_9,Chapter
Data Mining Algorithms in the Analysis of Security Logs from a Honeypot System,Dependability Engineering and Complex Systems,,,,10.1007/978-3-319-39639-2_6,Michał BudaIlona Bluemke,2016,https://link.springer.com/chapter/10.1007/978-3-319-39639-2_6,Conference paper
Functions,PHP 7 Quick Scripting Reference,,,,10.1007/978-1-4842-1922-5_8,Mikael Olsson,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1922-5_8,Chapter
Using Backdrop Themes,Beginning Backdrop CMS,,,,10.1007/978-1-4842-1970-6_7,Todd Tomlinson,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1970-6_7,Chapter
Generating Objects,"PHP Objects, Patterns, and Practice",,,,10.1007/978-1-4842-1996-6_9,Matt Zandstra,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1996-6_9,Chapter
AdIDoS – Adaptive and Intelligent Fully-Automatic Detection of Denial-of-Service Weaknesses in Web Services,"Data Privacy Management, and Security Assurance",,,,10.1007/978-3-319-29883-2_5,Christian AltmeierChristian MainkaJuraj SomorovskyJörg Schwenk,2016,https://link.springer.com/chapter/10.1007/978-3-319-29883-2_5,Conference paper
Creating Websites,Practical Web Design for Absolute Beginners,,,,10.1007/978-1-4842-1993-5_1,Adrian W. West,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1993-5_1,Chapter
A Horizontal Menu with an Enlarged Picture Gallery,Practical Web Design for Absolute Beginners,,,,10.1007/978-1-4842-1993-5_12,Adrian W. West,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1993-5_12,Chapter
Hello Lumen,Lumen Programming Guide,,,,10.1007/978-1-4842-2187-7_2,Paul Redmond,2016,https://link.springer.com/chapter/10.1007/978-1-4842-2187-7_2,Chapter
Create a Printable Order Form,Practical Web Design for Absolute Beginners,,,,10.1007/978-1-4842-1993-5_29,Adrian W. West,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1993-5_29,Chapter
A Toolset for Intrusion and Insider Threat Detection,Data Analytics and Decision Support for Cybersecurity,,,,10.1007/978-3-319-59439-2_1,Markus RingSarah WunderlichDominik GrüdlDieter LandesAndreas Hotho,2017,https://link.springer.com/chapter/10.1007/978-3-319-59439-2_1,Chapter
Towards Vulnerability Discovery Using Staged Program Analysis,"Detection of Intrusions and Malware, and Vulnerability Assessment",,,,10.1007/978-3-319-40667-1_5,Bhargava ShastryFabian YamaguchiKonrad RieckJean-Pierre Seifert,2016,https://link.springer.com/chapter/10.1007/978-3-319-40667-1_5,Conference paper
Design for Network Attack Forensic System Based on HTTP Evasive Behavior,Advanced Multimedia and Ubiquitous Engineering,,,,10.1007/978-981-10-1536-6_63,Wenhao LiuHaiqing PanGang XiongZigang CaoZhen Li,2016,https://link.springer.com/chapter/10.1007/978-981-10-1536-6_63,Conference paper
Drop Shadows,Practical Web Design for Absolute Beginners,,,,10.1007/978-1-4842-1993-5_27,Adrian W. West,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1993-5_27,Chapter
Transmission Techniques,Global Mobile Satellite Communications Theory,,,,10.1007/978-3-319-39171-7_3,Stojče Dimov Ilčev,2017,https://link.springer.com/chapter/10.1007/978-3-319-39171-7_3,Chapter
Controller Tests 1,Learn CakePHP,,,,10.1007/978-1-4842-1212-7_9,Rādhārādhya Dāsa,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1212-7_9,Chapter
Creating Themes,Beginning Backdrop CMS,,,,10.1007/978-1-4842-1970-6_14,Todd Tomlinson,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1970-6_14,Chapter
Orchestrating AWS,Ansible,,,,10.1007/978-1-4842-1659-0_7,Michael Heap,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1659-0_7,Chapter
Load Balancing with Nginx,Nginx,,,,10.1007/978-1-4842-1656-9_8,Rahul Soni,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1656-9_8,Chapter
Handling and Logging Exceptions,Learn PHP 7,,,,10.1007/978-1-4842-1730-6_5,Steve Prettyman,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1730-6_5,Chapter
Enhancing the User Interface with jQuery,Pro PHP and jQuery,,,,10.1007/978-1-4842-1230-1_7,Jason LengstorfKeith Wald,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1230-1_7,Chapter
"Authentication, Access Control, and Safe File Handling",Securing PHP Apps,,,,10.1007/978-1-4842-2120-4_4,Ben Edmunds,2016,https://link.springer.com/chapter/10.1007/978-1-4842-2120-4_4,Chapter
Nginx and Dynamic Content,Nginx,,,,10.1007/978-1-4842-1656-9_7,Rahul Soni,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1656-9_7,Chapter
Nginx Core Directives,Nginx,,,,10.1007/978-1-4842-1656-9_3,Rahul Soni,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1656-9_3,Chapter
Get More with Wget,Practical Linux Topics,,,,10.1007/978-1-4842-1772-6_5,Chris Binnie,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1772-6_5,Chapter
Troubleshooting Tips and FAQ,Nginx,,,,10.1007/978-1-4842-1656-9_12,Rahul Soni,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1656-9_12,Chapter
Semi-unsupervised Machine Learning for Anomaly Detection in HTTP Traffic,Proceedings of the 9th International Conference on Computer Recognition Systems CORES 2015,,,,10.1007/978-3-319-26227-7_72,Rafał KozikMichał ChoraśRafał RenkWitold Hołubowicz,2016,https://link.springer.com/chapter/10.1007/978-3-319-26227-7_72,Conference paper
A Survey on Internal Interfaces Used by Exploits and Implications on Interface Diversification,Secure IT Systems,,,,10.1007/978-3-319-47560-8_10,Sampsa RautiSamuel LaurenJoni UittoShohreh HosseinzadehJukka RuohonenSami HyrynsalmiVille Leppänen,2016,https://link.springer.com/chapter/10.1007/978-3-319-47560-8_10,Conference paper
Web Server,Learn CentOS Linux Network Services,,,,10.1007/978-1-4842-2379-6_7,Antonio Vazquez,2016,https://link.springer.com/chapter/10.1007/978-1-4842-2379-6_7,Chapter
University of Minnesota (UMN) Map Server,Encyclopedia of GIS,,,,10.1007/978-3-319-23519-6_1429-2,Ranga Raju VatsavaiThomas E. BurkSteve Lime,2016,https://link.springer.com/rwe/10.1007/978-3-319-23519-6_1429-2,Living reference work entry
Design a Feedback Form,Practical Web Design for Absolute Beginners,,,,10.1007/978-1-4842-1993-5_18,Adrian W. West,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1993-5_18,Chapter
Go Live and Validate Your Website,Practical Web Design for Absolute Beginners,,,,10.1007/978-1-4842-1993-5_40,Adrian W. West,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1993-5_40,Chapter
Introduction to Nginx Web Server,Nginx,,,,10.1007/978-1-4842-1656-9_1,Rahul Soni,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1656-9_1,Chapter
Introducing XML,Java XML and JSON,,,,10.1007/978-1-4842-1916-4_1,Jeff Friesen,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1916-4_1,Chapter
Building Responsive Websites for Mobile Devices Part 2,Practical Web Design for Absolute Beginners,,,,10.1007/978-1-4842-1993-5_36,Adrian W. West,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1993-5_36,Chapter
A Brief History of MPLS Usage in IPv6,Passive and Active Measurement,,,,10.1007/978-3-319-30505-9_27,Yves VanaubelPascal MérindolJean-Jacques PansiotBenoit Donnet,2016,https://link.springer.com/chapter/10.1007/978-3-319-30505-9_27,Conference paper
Vulnerabilities of Government Websites in a Developing Country – the Case of Burkina Faso,e-Infrastructure and e-Services,,,,10.1007/978-3-319-43696-8_14,Tegawendé F. BissyandéJonathan OuobaDaouda AhmatFréderic OuédraogoCedric BéréMoustapha BikiengaAbdoulaye SereMesmin DandjinouOumarou Sié,2016,https://link.springer.com/chapter/10.1007/978-3-319-43696-8_14,Conference paper
Talking to the System,PHP Beyond the Web,,,,10.1007/978-1-4842-2481-6_8,Rob Aley,2016,https://link.springer.com/chapter/10.1007/978-1-4842-2481-6_8,Chapter
Security in Distributed Systems,Architectural Transformations in Network Services and  Distributed Systems,,,,10.1007/978-3-658-14842-3_7,Andriy LuntovskyyJosef Spillner,2017,https://link.springer.com/chapter/10.1007/978-3-658-14842-3_7,Chapter
Authors,Lumen Programming Guide,,,,10.1007/978-1-4842-2187-7_9,Paul Redmond,2016,https://link.springer.com/chapter/10.1007/978-1-4842-2187-7_9,Chapter
Implementation and Integration of Cellular/GPS-Based Vehicle Tracking System with Google Maps Using a Web Portal,Proceedings of the International Congress on Information and Communication Technology,,,,10.1007/978-981-10-0767-5_53,Kush Shah,2016,https://link.springer.com/chapter/10.1007/978-981-10-0767-5_53,Conference paper
Modular Programming,Learn PHP 7,,,,10.1007/978-1-4842-1730-6_3,Steve Prettyman,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1730-6_3,Chapter
Nginx Modules,Nginx,,,,10.1007/978-1-4842-1656-9_4,Rahul Soni,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1656-9_4,Chapter
The Use of Service Desk System to Keep Track of Computational Tasks on Supercomputers,Transactions on Computational Science XXVII,,,,10.1007/978-3-662-50412-3_1,A. V. BogdanovV. Yu. GaiduchokI. G. GankevichYu. A. TipikinN. V. Yuzhanin,2016,https://link.springer.com/chapter/10.1007/978-3-662-50412-3_1,Chapter
Add a Search Field to Your Website,Practical Web Design for Absolute Beginners,,,,10.1007/978-1-4842-1993-5_30,Adrian W. West,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1993-5_30,Chapter
The AstroBID: Preserving and Sharing the Italian Astronomical Heritage,Digital Libraries on the Move,,,,10.1007/978-3-319-41938-1_7,Mauro GarganoAntonella GasperiniEmilia Olostro CirellaRiccardo SmaregliaValeria Zanini,2016,https://link.springer.com/chapter/10.1007/978-3-319-41938-1_7,Conference paper
REST APIs: A Large-Scale Analysis of Compliance with Principles and Best Practices,Web Engineering,,,,10.1007/978-3-319-38791-8_2,Carlos RodríguezMarcos BaezFlorian DanielFabio CasatiJuan Carlos TrabuccoLuigi CanaliGianraffaele Percannella,2016,https://link.springer.com/chapter/10.1007/978-3-319-38791-8_2,Conference paper
Linked Data (in Low-Resource) Platforms: A Mapping for Constrained Application Protocol,The Semantic Web – ISWC 2016,,,,10.1007/978-3-319-46547-0_14,Giuseppe LosetoSaverio IevaFilippo GramegnaMichele RutaFloriano SciosciaEugenio Di Sciascio,2016,https://link.springer.com/chapter/10.1007/978-3-319-46547-0_14,Conference paper
Web Server Using Mongoose,Practical C,,,,10.1007/978-1-4842-1769-6_13,Giulio Zambon,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1769-6_13,Chapter
Advanced Ansible,Ansible,,,,10.1007/978-1-4842-1659-0_9,Michael Heap,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1659-0_9,Chapter
DDoS Attacks Detection in Cloud Computing Using Data Mining Techniques,Advances in Data Mining. Applications and Theoretical Aspects,,,,10.1007/978-3-319-41561-1_15,Konstantin BorisenkoAndrey SmirnovEvgenia NovikovaAndrey Shorov,2016,https://link.springer.com/chapter/10.1007/978-3-319-41561-1_15,Conference paper
Setup,Magento 1 DIY,,,,10.1007/978-1-4842-2457-1_1,Viktor Khliupko,2016,https://link.springer.com/chapter/10.1007/978-1-4842-2457-1_1,Chapter
Secured User Interfaces,Learn PHP 7,,,,10.1007/978-1-4842-1730-6_4,Steve Prettyman,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1730-6_4,Chapter
Protocols of the Web,Introducing Web Development,,,,10.1007/978-1-4842-2499-1_1,Jörg Krause,2016,https://link.springer.com/chapter/10.1007/978-1-4842-2499-1_1,Chapter
Introduction to MPI: The Message Passing Interface,Introduction to HPC with MPI for Data Science,,,,10.1007/978-3-319-21903-5_2,Frank Nielsen,2016,https://link.springer.com/chapter/10.1007/978-3-319-21903-5_2,Chapter
"Data Breaches, Data Leaks, Web Defacements: Why Secure Coding Is Important",Proceedings of 4th International Conference in Software Engineering for Defence Applications,,,,10.1007/978-3-319-27896-4_22,Raoul ChiesaMarco De Luca Saggese,2016,https://link.springer.com/chapter/10.1007/978-3-319-27896-4_22,Conference paper
Solution to Data Imbalance Problem in Application Layer Anomaly Detection Systems,Hybrid Artificial Intelligent Systems,,,,10.1007/978-3-319-32034-2_37,Rafał KozikMichał Choraś,2016,https://link.springer.com/chapter/10.1007/978-3-319-32034-2_37,Conference paper
Mail Server,Learn CentOS Linux Network Services,,,,10.1007/978-1-4842-2379-6_9,Antonio Vazquez,2016,https://link.springer.com/chapter/10.1007/978-1-4842-2379-6_9,Chapter
A Generic Human-Centred Personalization Framework: The Case of mapU,Human-Centred Web Adaptation and Personalization,,,,10.1007/978-3-319-28050-9_5,Panagiotis GermanakosMarios Belk,2016,https://link.springer.com/chapter/10.1007/978-3-319-28050-9_5,Chapter
A Web Resource on Skeletal Muscle Transcriptome of Primates,Computational Intelligence Methods for Bioinformatics and Biostatistics,,,,10.1007/978-3-319-44332-4_21,Daniela EvangelistaMariano AvinoKumar Parijat TripathiMario Rosario Guarracino,2016,https://link.springer.com/chapter/10.1007/978-3-319-44332-4_21,Conference paper
Uses and Abuses of Server-Side Requests,"Research in Attacks, Intrusions, and Defenses",,,,10.1007/978-3-319-45719-2_18,Giancarlo PellegrinoOnur CatakogluDavide BalzarottiChristian Rossow,2016,https://link.springer.com/chapter/10.1007/978-3-319-45719-2_18,Conference paper
Internet Data,Learn to Program with Python,,,,10.1007/978-1-4842-2172-3_10,Irv Kalb,2016,https://link.springer.com/chapter/10.1007/978-1-4842-2172-3_10,Chapter
Integrating with Temboo,Beginning Samsung ARTIK,,,,10.1007/978-1-4842-1952-2_19,Cliff Wootton,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1952-2_19,Chapter
Breaking Web Sites,Penetration Testing Basics,,,,10.1007/978-1-4842-1857-0_6,Ric Messier,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1857-0_6,Chapter
The Overall Design Procedure,Essential Knowledge for Transistor-Level LSI Circuit Design,,,,10.1007/978-981-10-0424-7_10,Toru Nakura,2016,https://link.springer.com/chapter/10.1007/978-981-10-0424-7_10,Chapter
Identifying Vulnerabilities,From Hacking to Report Writing,,,,10.1007/978-1-4842-2283-6_6,Robert Svensson,2016,https://link.springer.com/chapter/10.1007/978-1-4842-2283-6_6,Chapter
Backup and Recovery,Pro Linux System Administration,,,,10.1007/978-1-4842-2008-5_14,Dennis MatotekJames TurnbullPeter Lieverdink,2017,https://link.springer.com/chapter/10.1007/978-1-4842-2008-5_14,Chapter
Using Modern Technologies to Facilitate Translating Logical Observation Identifiers Names and Codes,Soft Computing Applications,,,,10.1007/978-3-319-18296-4_18,Daniel-Alexandru JurcauVasile Stoicu-TivadarAlexandru Serban,2016,https://link.springer.com/chapter/10.1007/978-3-319-18296-4_18,Conference paper
Design and Implementation of Interactive Speech Recognizing English Dictionary,"Proceedings of 3rd International Conference on Advanced Computing, Networking and Informatics",,,,10.1007/978-81-322-2538-6_44,Dipayan DevPradipta Banerjee,2016,https://link.springer.com/chapter/10.1007/978-81-322-2538-6_44,Conference paper
Data Structures,Learn to Program with Python,,,,10.1007/978-1-4842-2172-3_11,Irv Kalb,2016,https://link.springer.com/chapter/10.1007/978-1-4842-2172-3_11,Chapter
Editing the Calendar with AJAX and jQuery,Pro PHP and jQuery,,,,10.1007/978-1-4842-1230-1_8,Jason LengstorfKeith Wald,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1230-1_8,Chapter
Comparison of Text-Similarity Metrics for the Purpose of Identifying Identical Web Pages During Automated Web Application Testing,Information Systems Architecture and Technology: Proceedings of 36th International Conference on Information Systems Architecture and Technology – ISAT 2015 – Part II,,,,10.1007/978-3-319-28561-0_3,Marek ZacharaDariusz Pałka,2016,https://link.springer.com/chapter/10.1007/978-3-319-28561-0_3,Conference paper
OpenLDAP,Learn CentOS Linux Network Services,,,,10.1007/978-1-4842-2379-6_11,Antonio Vazquez,2016,https://link.springer.com/chapter/10.1007/978-1-4842-2379-6_11,Chapter
Real-Time Tracking Management System,Internet of Things. IoT Infrastructures,,,,10.1007/978-3-319-47075-7_51,Jose C. AlmeidaArtur M. Arsenio,2016,https://link.springer.com/chapter/10.1007/978-3-319-47075-7_51,Conference paper
Hosting Web Sites on Nginx,Nginx,,,,10.1007/978-1-4842-1656-9_6,Rahul Soni,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1656-9_6,Chapter
Responsive Web Design &amp; CSS,CSS Mastery,,,,10.1007/978-1-4302-5864-3_8,Andy BuddEmil Björklund,2016,https://link.springer.com/chapter/10.1007/978-1-4302-5864-3_8,Chapter
Design and Implementation of a Project Management System Based on Product Data Management on the Baidu Cloud Computing Platform,Big Data Technology and Applications,,,,10.1007/978-981-10-0457-5_14,Shenghai QiuYunxia WangWenwu JinJiannan Liu,2016,https://link.springer.com/chapter/10.1007/978-981-10-0457-5_14,Conference paper
Building Blocks of HMAD,Beginning Hybrid Mobile Application Development,,,,10.1007/978-1-4842-1314-8_3,Mahesh Panhale,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1314-8_3,Chapter
Neo4j + PHP,Practical Neo4j,,,,10.1007/978-1-4842-0022-3_8,Gregory Jordan,2014,https://link.springer.com/chapter/10.1007/978-1-4842-0022-3_8,Chapter
Creating a Basic Drupal Module with HTML Output,Drupal 8 for Absolute Beginners,,,,10.1007/978-1-4302-6467-5_4,James Barnett,2015,https://link.springer.com/chapter/10.1007/978-1-4302-6467-5_4,Chapter
Creating Your First Hybrid Application,Beginning Hybrid Mobile Application Development,,,,10.1007/978-1-4842-1314-8_4,Mahesh Panhale,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1314-8_4,Chapter
Digital Preservation Metadata Practice for Web Archives,Digital Preservation Metadata for Practitioners,,,,10.1007/978-3-319-43763-7_6,Clément OuryKarl-Rainer BlumenthalSébastien Peyrard,2016,https://link.springer.com/chapter/10.1007/978-3-319-43763-7_6,Chapter
Using PHP to Manage Files,PHP Solutions,,,,10.1007/978-1-4842-0635-5_7,David Powers,2014,https://link.springer.com/chapter/10.1007/978-1-4842-0635-5_7,Chapter
Fundamentals of Style,Creating Blogs with Jekyll,,,,10.1007/978-1-4842-1464-0_5,Vikram Dhillon,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1464-0_5,Chapter
Development Setup,Erlang and Elixir for Imperative Programmers,,,,10.1007/978-1-4842-2394-9_7,Wolfgang Loder,2016,https://link.springer.com/chapter/10.1007/978-1-4842-2394-9_7,Chapter
Modeling Meets Programming: A Comparative Study in Model Driven Engineering Action Languages,"Leveraging Applications of Formal Methods, Verification and Validation: Discussion, Dissemination, Applications",,,,10.1007/978-3-319-47169-3_5,Maged ElaasarOmar Badreddin,2016,https://link.springer.com/chapter/10.1007/978-3-319-47169-3_5,Conference paper
Surveillance Data Secure Transmissions,Introduction to Intelligent Surveillance,,,,10.1007/978-3-319-28515-3_3,Wei Qi Yan,2016,https://link.springer.com/chapter/10.1007/978-3-319-28515-3_3,Chapter
Information Technology Systems,Clinical Informatics Study Guide,,,,10.1007/978-3-319-22753-5_9,Shawn N. MurphyJeffrey G. KlannJim Meeks-Johnson,2016,https://link.springer.com/chapter/10.1007/978-3-319-22753-5_9,Chapter
Web Applications,Cyber Operations,,,,10.1007/978-1-4842-0457-3_18,Mike O’Leary,2015,https://link.springer.com/chapter/10.1007/978-1-4842-0457-3_18,Chapter
Heterogeneity in OMNs,Opportunistic Mobile Networks,,,,10.1007/978-3-319-29031-7_8,Sudip MisraBarun Kumar SahaSujata Pal,2016,https://link.springer.com/chapter/10.1007/978-3-319-29031-7_8,Chapter
The Concept of Style,Relational Database Programming,,,,10.1007/978-1-4842-2080-1_1,Stefan Ardeleanu,2016,https://link.springer.com/chapter/10.1007/978-1-4842-2080-1_1,Chapter
Introduction to Trading Bot,Building Trading Bots Using Java,,,,10.1007/978-1-4842-2520-2_1,Shekhar Varshney,2016,https://link.springer.com/chapter/10.1007/978-1-4842-2520-2_1,Chapter
Networking Part II,Automated Trading with R,,,,10.1007/978-1-4842-2178-5_9,Chris Conlan,2016,https://link.springer.com/chapter/10.1007/978-1-4842-2178-5_9,Chapter
Varnish Web Cache Application Evaluation,Intelligence in the Era of Big Data,,,,10.1007/978-3-662-46742-8_37,Justinus AndjarwirawanIbnu GunawanEko Bayu Kusumo,2015,https://link.springer.com/chapter/10.1007/978-3-662-46742-8_37,Conference paper
Basic Definitions,Web Service Composition,,,,10.1007/978-3-319-32833-1_1,Charles J. Petrie,2016,https://link.springer.com/chapter/10.1007/978-3-319-32833-1_1,Chapter
Towards a Linked and Reusable Conceptual Layer Around Higher Education Programs,Open Data for Education,,,,10.1007/978-3-319-30493-9_5,Fouad Zablith,2016,https://link.springer.com/chapter/10.1007/978-3-319-30493-9_5,Chapter
Remediation and the Development of Modernist Forms in The Western Home Monthly,Reading Modernism with Machines,,,,10.1057/978-1-137-59569-0_6,Hannah McGregorNicholas van Orden,2016,https://link.springer.com/chapter/10.1057/978-1-137-59569-0_6,Chapter
Connecting to a Database with PHP and SQL,PHP Solutions,,,,10.1007/978-1-4842-0635-5_11,David Powers,2014,https://link.springer.com/chapter/10.1007/978-1-4842-0635-5_11,Chapter
Reconstructing Interactions with Rich Internet Applications from HTTP Traces,Advances in Digital Forensics XII,,,,10.1007/978-3-319-46279-0_8,Sara BaghbanzadehSalman HooshmandGregor BochmannGuy-Vincent JourdanSeyed MirtaheriMuhammad FaheemIosif Viorel Onut,2016,https://link.springer.com/chapter/10.1007/978-3-319-46279-0_8,Conference paper
"The Greek functions: gamma, psi, and zeta",The Mathematical-Function Computation Handbook,,,,10.1007/978-3-319-64110-2_18,Nelson H. F. Beebe,2017,https://link.springer.com/chapter/10.1007/978-3-319-64110-2_18,Chapter
Building Low-Cost MySQL Data Nodes,MySQL for the Internet of Things,,,,10.1007/978-1-4842-1293-6_6,Charles Bell,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1293-6_6,Chapter
"Log Analysis, Monitoring, and Automation",Nginx,,,,10.1007/978-1-4842-1656-9_9,Rahul Soni,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1656-9_9,Chapter
Site Building: Building Drupal Sites Without Programming,Drupal 8 for Absolute Beginners,,,,10.1007/978-1-4302-6467-5_2,James Barnett,2015,https://link.springer.com/chapter/10.1007/978-1-4302-6467-5_2,Chapter
Execution Path Classification for Vulnerability Analysis and Detection,E-Business and Telecommunications,,,,10.1007/978-3-319-30222-5_14,George StergiopoulosPanagiotis KatsarosDimitris Gritzalis,2016,https://link.springer.com/chapter/10.1007/978-3-319-30222-5_14,Conference paper
A Machine Learning Approach for Detecting Third-Party Trackers on the Web,Computer Security – ESORICS 2016,,,,10.1007/978-3-319-45744-4_12,Qianru WuQixu LiuYuqing ZhangPeng LiuGuanxing Wen,2016,https://link.springer.com/chapter/10.1007/978-3-319-45744-4_12,Conference paper
Estimating Soil Properties with a Mobile Phone,Digital Soil Morphometrics,,,,10.1007/978-3-319-28295-4_7,Matt AitkenheadDavid DonnellyMalcolm CoullRichard Gwatkin,2016,https://link.springer.com/chapter/10.1007/978-3-319-28295-4_7,Chapter
Creating Layouts,Migrating from Drupal to Backdrop,,,,10.1007/978-1-4842-1760-3_7,Todd Tomlinson,2015,https://link.springer.com/chapter/10.1007/978-1-4842-1760-3_7,Chapter
Managing the Shopping Cart,Make an E-commerce Site in a Weekend,,,,10.1007/978-1-4842-1672-9_4,Bintu Harwani,2015,https://link.springer.com/chapter/10.1007/978-1-4842-1672-9_4,Chapter
Design and Implementation of Enterprise Office Management System Based on PHP,Digital Services and Information Intelligence,,,,10.1007/978-3-662-45526-5_7,Yuan HaoLaihong LuYuping Zhou,2014,https://link.springer.com/chapter/10.1007/978-3-662-45526-5_7,Conference paper
Exploiting Vulnerabilities,From Hacking to Report Writing,,,,10.1007/978-1-4842-2283-6_7,Robert Svensson,2016,https://link.springer.com/chapter/10.1007/978-1-4842-2283-6_7,Chapter
